"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","connectance","fixed"
"1861",73,8,5,15,5,5,3,7,12,176,3,10,4,9,6,8,2,3,10,2,17,3,9,0,12,2,2,4,4,2,5,12,18,3,0,1,1,1,0,31,2,2,0,0,0,2,0,1,0,0,0.1,100
"1862",30,24,26,12,50,53,13,7,8,8,10,19,12,21,21,5,8,4,5,10,3,5,3,2,27,10,4,7,1,0,14,4,3,3,3,1,5,25,6,1,1,0,2,0,1,1,14,0,0,0,0.1,100
"1863",39,17,10,19,20,20,10,24,10,5,17,18,1,14,9,9,23,0,50,2,2,3,5,20,3,36,7,27,5,7,1,16,3,7,6,3,2,2,10,9,0,1,0,0,2,0,0,0,0,0,0.1,100
"1864",12,23,90,7,6,8,21,29,3,80,2,1,8,1,3,40,5,6,5,2,38,7,1,14,2,0,1,5,2,5,1,3,0,3,2,1,0,0,1,3,0,0,52,0,0,0,3,0,0,0,0.1,100
"1865",11,8,5,11,6,6,59,13,1,0,1,8,2,0,7,2,316,1,3,2,0,0,0,0,1,9,4,1,0,1,0,3,1,4,0,0,0,1,1,0,0,2,0,0,1,0,4,0,1,0,0.1,100
"1866",25,60,9,34,9,8,4,90,7,5,9,5,60,11,4,17,5,6,8,3,3,6,6,3,21,4,1,8,1,3,3,14,7,1,2,7,10,0,0,1,2,0,3,0,3,1,1,2,0,0,0.1,100
"1867",68,8,10,7,16,22,28,25,2,8,10,9,23,4,18,2,2,4,5,1,4,2,4,2,0,2,1,0,2,2,3,2,1,4,1,0,0,2,0,0,0,191,0,0,0,1,0,0,0,0,0.1,100
"1868",35,17,20,132,12,15,10,8,14,4,29,8,5,28,5,6,2,26,3,7,3,13,4,9,1,5,6,7,2,4,2,7,1,3,1,8,2,3,1,5,6,0,1,1,1,0,2,0,1,0,0.1,100
"1869",50,91,17,10,14,13,22,11,7,5,9,73,5,5,5,8,11,4,4,4,2,7,18,25,14,1,5,2,6,3,0,7,6,1,2,4,4,1,0,1,0,3,5,0,0,1,3,0,0,0,0.1,100
"1870",53,8,174,20,61,15,7,9,4,9,8,14,3,7,7,9,2,5,3,1,9,6,2,14,1,2,3,4,4,3,3,4,1,0,2,1,2,1,5,2,0,0,1,0,1,2,2,0,0,0,0.1,100
"1871",22,13,12,47,62,11,6,7,3,5,6,8,13,2,59,8,58,40,5,12,4,3,3,2,11,14,12,1,0,0,3,2,1,2,3,4,5,1,18,3,4,1,0,0,0,0,0,0,0,0,0.1,100
"1872",33,6,10,15,4,6,2,7,12,5,31,222,5,3,6,6,2,0,1,2,2,3,2,6,5,11,0,2,1,1,7,7,3,30,1,26,0,1,4,0,3,0,1,0,0,1,1,0,0,0,0.1,100
"1873",14,44,29,23,16,12,17,21,16,7,6,34,23,7,11,6,15,13,3,4,15,4,21,4,27,2,7,2,3,13,3,0,3,2,0,2,12,1,3,40,2,3,3,1,2,0,0,0,0,0,0.1,100
"1874",120,23,11,39,88,34,6,5,5,2,11,2,23,0,1,17,4,33,4,3,9,2,0,7,1,2,2,6,0,1,3,4,0,0,1,12,0,0,2,0,0,6,0,1,1,0,1,1,0,0,0.1,100
"1875",39,20,19,10,15,6,9,9,31,17,58,11,12,12,17,22,14,11,55,5,7,14,4,5,2,4,10,6,2,15,4,3,3,1,0,3,2,0,1,3,1,0,1,3,1,5,1,0,0,0,0.1,100
"1876",25,70,14,13,9,9,44,5,11,5,5,12,10,16,11,3,5,5,6,0,9,11,6,12,1,85,5,1,6,2,2,0,5,7,1,1,2,24,2,2,0,3,0,2,1,21,0,0,0,0,0.1,100
"1877",43,33,26,11,35,6,7,6,8,5,15,5,19,9,9,15,11,14,7,3,50,3,12,6,4,4,12,44,0,7,6,18,0,2,8,1,0,2,2,2,2,5,2,0,5,0,0,1,0,0,0.1,100
"1878",50,11,19,15,4,9,19,42,13,9,27,21,5,5,10,6,64,5,1,3,2,6,12,7,32,3,5,3,1,13,2,9,3,0,11,1,12,5,1,8,3,4,1,1,1,0,0,1,0,0,0.1,100
"1879",6,2,18,0,2,7,8,3,1,6,4,3,1,1,3,0,341,1,2,3,1,6,0,1,3,1,0,1,62,1,1,1,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,100
"1880",19,66,9,47,26,24,9,30,5,11,14,2,5,6,6,11,1,1,1,11,4,4,3,1,2,7,3,4,4,3,101,2,5,0,1,2,0,0,4,1,2,0,0,0,0,32,0,1,0,0,0.1,100
"1881",1,10,4,5,1,5,1,4,0,4,6,0,2,1,1,1,3,418,2,4,2,2,2,0,0,7,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100
"1882",7,8,2,3,3,24,1,10,3,4,1,347,2,0,0,1,1,2,16,7,3,5,7,15,5,3,0,0,4,0,0,0,1,1,2,2,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0.1,100
"1883",15,2,34,2,2,3,6,8,1,13,2,9,10,219,63,4,1,1,1,4,2,0,1,2,4,4,0,7,2,1,0,0,1,0,1,0,0,0,4,64,0,0,1,1,0,0,0,0,0,0,0.1,100
"1884",5,19,46,50,4,5,2,3,2,208,3,1,10,4,6,3,4,1,27,2,3,4,13,5,28,2,1,2,2,3,0,4,5,5,1,2,2,0,1,0,3,0,2,0,1,1,0,0,0,0,0.1,100
"1885",265,6,84,4,3,6,3,13,14,9,2,4,21,5,0,6,0,15,5,0,3,0,0,1,1,2,5,1,2,3,2,0,1,1,1,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0.1,100
"1886",13,17,245,11,14,5,8,5,6,1,23,6,21,3,2,2,4,9,4,7,5,5,46,4,1,7,0,6,1,1,2,1,0,2,2,1,0,3,2,0,0,1,1,1,0,0,0,0,0,0,0.1,100
"1887",46,8,24,3,152,22,11,27,6,2,7,3,1,18,2,28,6,8,3,8,3,7,35,0,2,17,1,3,0,3,4,4,3,1,1,7,3,0,0,0,0,5,0,0,0,0,6,3,0,0,0.1,100
"1888",8,8,12,12,6,14,5,6,7,11,10,259,6,8,2,3,3,5,8,2,25,3,1,1,7,2,3,1,2,3,1,0,7,1,0,2,2,1,14,9,0,1,1,0,0,9,0,0,3,0,0.1,100
"1889",7,48,2,38,15,1,26,3,4,7,1,3,4,3,5,2,9,3,1,5,1,6,1,3,2,1,0,0,2,0,1,2,0,0,0,0,1,2,1,0,0,289,0,0,1,0,0,0,0,0,0.1,100
"1890",24,22,57,26,7,45,11,13,39,16,18,5,7,5,6,7,6,2,11,2,10,4,8,0,41,6,5,5,12,3,2,3,12,1,9,4,5,2,1,10,6,2,2,2,1,5,1,1,0,0,0.1,100
"1891",26,6,4,10,6,5,12,4,11,3,156,38,15,3,21,3,20,27,19,3,1,0,4,1,0,1,2,0,1,0,0,1,22,2,5,14,2,1,0,6,1,36,0,0,1,0,4,0,0,0,0.1,100
"1892",41,72,34,10,23,21,7,4,3,10,7,75,6,5,7,6,25,1,8,7,5,13,8,8,5,20,9,1,3,1,1,2,1,6,5,1,1,4,6,12,0,2,0,2,2,1,1,0,0,0,0.1,100
"1893",41,10,18,6,12,10,15,40,14,6,26,29,8,2,4,15,20,7,3,7,6,1,85,5,9,14,4,1,3,3,3,8,0,19,1,3,2,1,0,1,2,5,12,1,4,0,3,0,0,0,0.1,100
"1894",6,165,8,13,5,7,7,7,26,6,5,3,20,9,6,6,7,74,6,2,9,5,39,3,1,1,2,5,1,0,8,2,2,1,2,1,1,2,14,4,2,0,0,1,0,3,1,0,0,0,0.1,100
"1895",41,14,3,9,18,10,7,14,20,22,1,5,3,3,121,62,1,4,25,1,1,7,2,3,59,3,4,3,0,15,4,1,4,0,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.1,100
"1896",17,19,9,12,162,20,9,3,50,11,5,32,6,8,6,9,16,5,2,0,6,3,9,7,6,4,1,4,2,3,6,16,3,1,2,1,1,1,1,5,6,3,0,0,0,0,2,0,1,0,0.1,100
"1897",25,44,8,18,172,46,6,7,6,16,6,2,3,3,3,1,8,14,3,7,4,12,6,2,2,0,6,4,2,4,3,0,5,7,2,6,22,2,1,3,0,0,0,5,1,0,0,0,0,0,0.1,100
"1898",17,29,7,3,36,10,3,12,5,2,13,192,2,6,5,6,3,5,5,18,19,6,7,5,0,4,1,1,4,1,49,1,2,3,3,1,2,1,4,2,0,1,1,0,1,0,0,0,0,0,0.1,100
"1899",20,162,20,9,43,11,25,3,11,6,4,5,16,18,26,9,4,12,2,0,36,6,1,5,14,4,0,2,2,1,3,1,2,1,0,1,0,6,1,0,0,0,1,1,1,0,1,0,0,0,0.1,100
"1900",56,66,11,74,8,9,10,5,6,31,3,6,10,2,6,6,13,0,3,5,4,4,2,7,31,2,2,1,2,2,3,6,64,0,1,2,1,7,0,0,5,1,2,6,1,2,2,0,0,0,0.1,100
"1901",15,74,42,19,14,10,22,38,18,7,12,11,22,1,7,17,23,12,2,10,11,12,3,5,24,6,1,3,4,2,8,2,11,2,0,5,0,5,5,4,0,2,1,1,0,0,2,0,0,0,0.1,100
"1902",9,5,115,3,2,27,5,0,0,0,2,6,0,6,1,1,4,3,2,1,5,1,2,2,0,2,0,0,1,0,0,0,0,0,3,0,1,0,0,282,3,0,0,0,1,0,0,1,0,0,0.1,100
"1903",16,13,43,18,11,11,26,27,100,5,2,4,4,11,5,7,13,10,15,15,5,21,2,3,3,11,3,2,21,0,0,1,7,1,1,50,1,1,0,0,3,0,1,0,2,0,0,0,0,0,0.1,100
"1904",6,73,38,110,8,11,15,58,1,5,18,3,0,6,3,4,1,5,16,6,8,26,14,8,1,1,1,1,1,4,0,1,2,23,2,0,1,1,0,0,0,7,0,0,2,1,0,0,1,0,0.1,100
"1905",17,7,10,9,35,105,8,69,11,18,20,38,7,11,4,7,3,5,5,5,0,2,1,6,13,4,6,1,5,1,4,0,1,1,43,0,0,0,1,0,1,3,0,1,4,0,0,1,1,0,0.1,100
"1906",52,12,20,6,42,9,37,14,5,35,17,31,5,5,6,7,9,14,6,29,23,6,3,2,4,1,4,5,6,9,4,7,5,3,2,3,1,15,1,2,3,7,2,1,13,0,0,0,0,0,0.1,100
"1907",10,12,18,52,3,2,5,6,11,12,2,25,0,18,6,1,6,23,4,4,3,5,2,11,1,3,5,23,0,44,1,3,3,0,4,1,0,133,1,0,1,21,0,3,2,0,4,0,0,0,0.1,100
"1908",25,8,11,4,9,79,64,8,9,22,57,19,9,7,5,16,1,26,19,4,6,4,3,3,1,0,4,2,1,1,7,1,28,2,4,3,6,0,1,3,1,2,0,1,5,0,0,1,0,0,0.1,100
"1909",9,10,8,34,6,3,9,1,7,4,9,21,7,23,12,5,3,2,7,1,43,3,158,4,1,4,31,20,1,2,0,1,1,3,6,4,2,21,0,1,2,1,2,2,1,1,0,0,1,0,0.1,100
"1910",24,8,20,8,19,21,6,3,24,14,2,3,10,14,5,2,4,2,6,3,128,8,5,1,2,3,8,66,2,9,1,4,37,2,0,2,1,4,1,1,2,2,3,0,3,0,0,0,0,0,0.1,100
"1911",49,20,24,23,7,67,8,33,4,44,19,7,4,15,5,10,55,12,5,1,10,12,8,3,0,1,1,3,1,0,1,1,4,10,2,1,0,2,2,3,0,1,3,1,2,1,1,0,0,0,0.1,100
"1912",16,18,16,13,39,11,10,14,6,69,8,9,11,30,6,9,49,22,9,6,15,7,12,6,2,4,9,5,4,2,4,24,0,5,5,6,3,1,1,1,0,0,1,1,1,1,0,0,0,0,0.1,100
"1913",340,10,3,5,6,5,2,1,3,1,5,1,25,1,3,2,3,45,2,1,0,0,1,0,5,2,0,13,6,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.1,100
"1914",14,21,12,13,107,8,9,22,173,4,2,5,6,3,10,2,3,1,31,3,2,2,5,1,5,2,6,1,2,0,7,0,3,1,2,0,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0.1,100
"1915",62,68,198,31,9,11,3,9,1,0,2,9,3,1,1,2,1,2,18,5,2,1,2,1,2,19,0,3,0,2,0,1,0,5,1,5,0,1,0,4,0,1,1,1,0,0,1,0,6,0,0.1,100
"1916",20,49,11,14,64,0,24,18,12,15,11,23,47,2,6,7,49,6,5,4,14,1,1,2,4,4,3,1,2,0,11,1,4,1,0,4,0,0,13,0,24,1,0,1,6,3,3,1,1,0,0.1,100
"1917",35,9,79,5,11,5,9,75,17,120,16,2,10,5,9,1,3,3,8,1,2,3,7,2,5,1,13,4,4,1,1,0,3,0,3,11,4,0,0,2,0,1,0,2,1,1,1,0,0,0,0.1,100
"1918",30,81,35,28,10,40,13,11,9,22,7,11,1,7,9,1,10,4,2,10,2,7,10,1,3,51,1,6,9,1,3,0,2,0,3,4,0,0,1,2,2,2,44,0,0,0,0,0,0,0,0.1,100
"1919",28,11,11,4,8,5,14,3,90,3,15,3,2,1,3,15,3,30,4,1,3,4,1,1,10,105,3,80,3,0,1,3,1,1,0,20,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0.1,100
"1920",130,44,10,5,8,9,11,9,4,56,10,8,2,3,67,2,4,13,6,2,3,2,2,3,4,3,4,2,5,3,13,13,2,2,1,9,4,1,1,2,9,0,1,0,0,1,0,0,0,0,0.1,100
"1921",28,13,138,6,4,7,6,11,29,13,36,16,3,32,3,2,3,1,7,11,5,6,3,2,3,3,11,2,3,7,46,2,5,1,4,11,1,1,1,3,1,0,1,0,2,0,2,0,0,0,0.1,100
"1922",32,226,27,7,7,3,4,42,3,0,3,4,6,12,6,8,7,5,2,5,17,5,4,2,4,8,3,0,3,2,1,4,2,2,0,0,2,1,1,1,1,8,6,1,1,0,0,0,2,0,0.1,100
"1923",22,8,9,186,45,6,8,15,6,2,2,6,14,5,5,6,3,5,4,0,9,2,9,1,9,1,0,8,0,5,7,2,2,0,0,3,0,0,0,0,4,0,0,70,1,0,1,2,0,0,0.1,100
"1924",8,23,42,6,4,71,36,10,126,77,6,4,3,1,3,7,4,1,4,1,1,1,1,3,2,0,4,18,0,0,2,1,0,1,2,2,0,1,0,1,11,0,1,0,3,0,0,0,1,0,0.1,100
"1925",20,15,22,29,14,5,2,4,4,8,114,52,5,6,10,7,68,16,2,18,2,7,1,4,4,4,4,2,4,2,0,0,1,14,12,0,1,2,3,3,0,1,0,1,5,0,0,0,0,0,0.1,100
"1926",45,14,27,17,23,11,12,4,17,26,14,7,7,12,27,3,57,10,36,2,17,5,6,4,4,4,24,2,6,2,9,1,12,3,3,5,1,3,2,0,1,0,1,1,0,0,0,0,1,0,0.1,100
"1927",17,32,4,146,38,5,7,18,2,18,4,4,13,2,56,7,4,6,7,23,3,20,0,1,3,2,0,4,0,5,0,2,0,0,2,2,1,1,0,0,0,1,1,0,39,0,0,0,0,0,0.1,100
"1928",37,8,2,10,27,186,7,5,22,13,1,10,8,7,4,1,4,2,21,4,2,2,2,3,0,2,3,4,4,2,1,1,12,1,2,58,1,1,1,7,1,4,3,0,0,0,1,0,0,0,0.1,100
"1929",10,10,13,5,240,6,3,15,5,11,24,19,2,3,7,4,3,15,3,27,1,2,2,3,2,5,11,0,2,1,2,0,22,0,0,7,1,1,0,3,1,0,0,1,1,0,0,2,0,0,0.1,100
"1930",8,15,57,7,7,7,8,3,17,2,4,3,10,2,6,5,3,2,0,4,0,5,0,10,29,5,13,2,8,0,0,0,1,1,0,244,0,0,1,2,1,1,1,0,1,1,1,0,0,0,0.1,100
"1931",13,17,24,53,5,11,3,8,20,3,7,9,7,12,43,9,4,57,2,39,17,4,17,8,0,1,2,46,1,0,4,1,2,5,2,20,2,6,4,0,1,2,1,0,0,2,1,0,0,0,0.1,100
"1932",32,25,12,10,13,12,7,24,6,6,8,38,10,9,8,10,101,10,11,7,24,6,14,9,3,2,2,14,6,8,6,7,2,2,0,4,0,4,1,1,2,2,2,5,2,1,0,1,1,0,0.1,100
"1933",24,8,14,4,3,5,1,13,5,312,2,3,33,2,9,12,2,2,4,1,2,2,0,1,0,1,0,4,9,0,2,2,1,0,2,4,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0.1,100
"1934",22,11,54,62,10,18,25,15,7,21,9,17,6,8,9,8,7,9,6,11,6,10,2,19,6,5,2,2,11,2,4,5,4,4,1,4,5,4,2,12,3,1,0,1,1,4,35,2,0,0,0.1,100
"1935",38,12,10,17,8,140,4,10,7,20,17,19,8,3,12,3,9,10,20,3,7,0,38,8,15,2,1,3,3,1,1,2,2,5,2,2,3,5,3,1,1,2,2,2,2,1,1,0,0,0,0.1,100
"1936",41,0,18,5,83,9,4,6,8,2,2,0,86,5,3,4,35,1,1,1,7,5,4,3,2,149,1,0,2,0,0,5,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.1,100
"1937",10,15,19,24,16,171,4,9,8,9,6,2,6,2,3,3,17,1,2,4,72,4,3,4,2,7,2,2,34,4,2,1,1,0,3,0,0,1,18,1,0,2,2,0,0,0,1,0,0,0,0.1,100
"1938",10,2,5,10,6,9,4,3,2,2,2,2,2,1,16,0,3,8,2,3,0,1,1,10,134,0,6,1,1,1,0,2,0,0,1,0,6,241,0,0,0,1,0,0,0,0,0,1,0,0,0.1,100
"1939",4,37,1,1,79,18,0,1,4,5,4,1,0,16,14,1,1,0,0,2,2,0,279,2,0,0,1,1,0,4,1,0,0,1,1,0,2,0,0,0,0,1,3,1,0,6,0,1,0,0,0.1,100
"1940",8,112,7,45,7,19,22,39,2,2,105,8,3,6,8,5,0,46,3,6,1,1,1,1,2,2,4,2,3,0,2,0,3,1,0,0,0,1,8,2,0,1,0,0,0,0,11,1,0,0,0.1,100
"1941",59,26,57,42,43,13,6,10,8,18,5,7,6,6,32,3,9,10,6,3,1,11,3,1,3,6,4,6,3,6,3,3,5,3,3,25,20,2,1,1,1,1,0,1,1,1,0,3,0,0,0.1,100
"1942",6,4,9,5,35,2,9,5,69,22,15,9,6,22,0,2,3,1,3,4,1,1,8,0,80,73,1,0,0,0,54,1,1,2,1,18,1,0,18,1,1,1,0,1,1,0,0,0,0,0,0.1,100
"1943",56,16,21,21,17,12,21,29,1,14,7,2,5,147,2,2,9,6,14,4,11,3,3,3,16,25,5,2,2,4,1,2,1,4,0,0,1,3,0,0,0,1,1,1,0,0,1,0,0,0,0.1,100
"1944",29,42,13,13,11,12,4,2,8,5,3,2,8,13,4,2,5,2,3,4,5,12,216,15,8,2,12,2,0,8,2,3,0,2,0,0,2,2,1,3,1,1,0,6,1,5,2,0,0,0,0.1,100
"1945",3,0,0,11,1,1,2,0,2,1,5,0,1,0,0,1,461,1,1,0,2,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100
"1946",88,5,64,25,80,5,53,7,9,3,7,2,8,5,3,2,9,10,5,0,2,5,3,7,12,5,3,7,19,2,6,1,0,2,0,9,0,2,0,1,1,1,12,3,0,0,0,0,0,0,0.1,100
"1947",16,12,9,12,11,7,6,12,5,20,9,13,210,5,18,2,6,14,5,11,15,6,13,1,1,10,6,1,1,1,2,1,2,1,3,3,1,1,2,0,2,1,0,5,2,0,8,0,0,0,0.1,100
"1948",23,16,57,9,6,14,8,14,5,12,79,23,4,4,4,3,4,33,2,4,7,13,21,4,6,2,15,10,1,8,57,0,1,4,0,0,6,2,3,2,1,0,2,2,1,0,1,0,0,0,0.1,100
"1949",14,28,47,11,11,7,1,11,10,4,11,7,6,3,8,0,3,225,4,1,7,3,9,9,1,3,2,2,1,3,6,14,3,3,5,1,2,1,7,0,1,0,0,0,0,2,0,0,1,0,0.1,100
"1950",26,14,101,8,17,34,31,7,7,6,12,2,4,9,10,9,23,40,2,4,1,2,3,3,19,5,0,3,1,5,28,10,3,3,4,3,6,3,1,3,3,2,1,4,3,1,0,2,0,0,0.1,100
"1951",3,5,3,6,25,2,3,1,6,4,5,3,0,3,4,1,392,1,3,0,1,0,1,1,5,2,0,0,0,3,1,5,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100
"1952",34,13,11,108,11,8,9,7,13,5,51,7,8,2,5,29,7,16,8,3,18,3,4,14,26,1,3,1,4,5,4,4,5,3,12,3,2,0,5,1,6,4,8,0,0,1,1,1,0,0,0.1,100
"1953",41,12,11,6,6,6,76,7,3,2,5,3,19,8,16,5,6,10,9,8,2,17,83,1,6,1,28,0,3,1,1,1,64,0,0,0,1,4,0,2,2,7,2,0,1,3,0,1,0,0,0.1,100
"1954",17,38,15,25,18,32,4,8,10,1,60,2,4,3,10,6,7,4,11,47,104,5,8,14,3,2,2,0,3,4,1,1,10,1,0,2,1,1,1,0,1,0,8,1,0,1,0,0,0,0,0.1,100
"1955",12,11,10,5,11,50,1,28,5,14,6,0,9,0,25,2,3,3,23,2,5,3,2,5,18,17,8,55,12,4,4,6,73,1,3,7,0,1,3,7,0,1,2,1,33,2,0,0,0,0,0.1,100
"1956",66,78,11,32,15,26,16,5,7,71,7,8,4,5,10,8,11,5,12,4,8,5,9,4,5,6,2,11,3,2,2,3,1,4,1,2,1,3,5,2,1,1,2,0,3,0,0,2,0,0,0.1,100
"1957",10,66,6,20,8,2,10,12,1,137,7,2,124,4,2,3,3,3,1,15,3,3,2,1,4,2,5,2,6,7,2,1,3,1,0,2,2,0,2,0,1,0,0,1,1,0,0,0,4,0,0.1,100
"1958",19,19,15,24,37,26,8,8,4,15,8,15,6,7,37,9,13,5,3,8,5,2,8,5,3,22,2,2,7,11,5,8,3,2,12,0,0,0,1,0,0,22,2,0,1,0,1,1,76,0,0.1,100
"1959",52,19,20,18,24,2,5,16,13,2,9,30,36,3,8,16,3,7,4,2,64,1,19,54,5,11,1,6,6,2,4,7,6,2,1,7,0,0,1,1,0,3,1,1,2,0,1,0,0,0,0.1,100
"1960",18,12,16,9,27,37,10,19,88,10,14,8,9,13,3,13,11,1,43,3,6,2,2,19,5,5,5,5,4,17,8,4,2,2,8,5,2,6,5,3,11,1,1,0,1,0,1,1,0,0,0.1,100
"1961",9,121,21,18,17,12,1,12,14,4,16,3,8,5,7,9,4,3,8,4,4,1,8,4,1,2,12,3,3,8,2,2,15,7,8,0,4,1,4,1,0,108,1,2,0,0,1,0,0,0,0.1,100
"1962",23,21,9,43,7,3,18,7,21,26,7,65,6,3,30,5,10,2,4,3,4,6,19,1,9,0,0,2,2,3,12,5,5,0,0,0,5,1,1,1,0,10,0,0,0,93,1,0,0,0,0.1,100
"1963",48,28,3,6,6,2,19,29,0,2,2,2,6,10,1,8,0,6,3,8,3,1,5,271,6,3,1,1,0,1,0,0,2,0,1,1,0,1,0,1,0,2,2,0,1,0,0,3,0,0,0.1,100
"1964",11,12,66,18,48,78,3,3,2,3,2,5,0,3,8,2,149,10,6,17,2,4,11,1,2,11,1,3,1,0,1,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100
"1965",60,10,14,5,0,4,3,0,1,322,0,1,0,2,6,2,15,1,0,4,35,1,0,0,0,0,1,0,1,0,0,0,1,2,1,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0.1,100
"1966",15,4,30,8,8,3,5,1,11,9,12,2,5,77,4,3,3,5,6,1,3,26,0,221,0,3,2,9,1,4,1,1,1,2,3,1,1,0,0,0,4,0,2,1,1,0,0,0,0,0,0.1,100
"1967",18,17,21,29,8,5,16,18,5,6,16,3,1,8,4,8,3,99,19,2,8,18,5,4,6,56,4,12,3,2,1,9,1,3,9,0,0,0,42,3,2,2,0,2,1,0,0,0,0,0,0.1,100
"1968",21,33,22,23,7,23,20,17,10,4,11,49,43,51,19,3,3,22,5,8,13,1,4,3,2,4,7,3,3,8,2,0,8,1,0,0,11,2,2,2,1,1,0,1,1,5,1,0,8,0,0.1,100
"1969",14,11,9,4,52,12,26,13,5,5,3,3,8,5,3,106,8,40,13,2,7,8,3,22,10,41,3,1,1,6,2,1,0,0,23,7,0,2,1,4,1,1,1,0,2,0,0,0,0,0,0.1,100
"1970",21,15,8,28,18,14,6,80,151,6,5,3,15,4,12,6,3,7,2,10,7,10,2,4,5,14,1,5,1,6,2,1,0,4,0,0,0,1,2,0,10,6,1,1,0,2,0,0,0,0,0.1,100
"1971",32,19,13,11,8,29,18,14,7,9,19,9,7,8,13,28,10,8,9,2,10,6,16,6,3,2,4,27,3,2,2,3,7,5,0,2,34,44,1,1,3,29,0,1,2,0,1,0,0,0,0.1,100
"1972",51,32,35,36,19,12,4,12,16,9,18,25,22,11,9,17,8,4,6,6,5,8,28,3,4,4,2,1,3,2,7,7,3,4,8,3,1,8,2,17,4,3,2,1,4,0,0,0,0,0,0.1,100
"1973",341,1,2,10,3,4,4,10,4,62,1,2,18,1,4,2,2,4,2,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0.1,100
"1974",11,16,28,13,41,60,24,13,11,33,43,16,9,8,3,5,6,5,2,9,5,2,5,31,3,54,4,0,0,1,0,1,0,4,12,6,0,1,2,0,3,0,1,0,2,0,0,0,0,0,0.1,100
"1975",40,20,101,22,29,9,5,11,25,5,5,3,7,11,13,17,6,16,0,3,7,9,5,21,2,6,30,4,2,4,12,5,4,5,6,3,2,11,0,3,0,0,1,0,1,2,0,0,0,0,0.1,100
"1976",8,14,8,2,25,5,10,45,2,14,1,8,10,11,4,5,244,1,1,4,3,10,18,1,3,3,2,1,2,12,1,1,0,3,1,3,1,2,2,0,4,0,1,1,1,0,0,0,0,0,0.1,100
"1977",358,4,5,12,8,0,1,3,18,1,6,9,1,14,0,6,3,1,1,2,3,0,3,2,6,3,0,17,1,2,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,100
"1978",3,6,16,317,2,0,27,1,2,5,7,4,8,3,0,23,2,2,3,2,8,1,1,3,21,4,0,0,16,2,1,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,100
"1979",14,6,8,29,57,4,4,159,11,16,4,15,26,29,2,2,1,6,2,1,11,42,11,2,4,4,0,1,2,3,3,5,2,0,1,4,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0.1,100
"1980",34,28,25,6,58,7,7,24,5,6,3,5,32,2,9,90,31,2,48,15,4,4,2,6,0,12,4,1,2,2,2,3,2,1,0,0,0,0,0,0,0,3,0,2,6,0,0,1,0,0,0.1,100
"1981",12,4,18,91,10,3,3,7,13,9,5,242,3,23,6,4,2,1,3,1,1,0,1,5,2,2,3,0,0,0,1,0,2,3,1,0,3,0,3,0,0,2,0,2,3,2,2,0,0,0,0.1,100
"1982",60,17,37,3,7,20,2,6,8,57,4,6,2,9,2,6,3,5,9,0,13,21,5,27,40,4,4,0,0,1,0,1,12,4,1,4,85,0,2,0,1,1,2,0,0,2,0,0,0,0,0.1,100
"1983",7,2,2,1,5,1,103,0,154,13,149,2,3,1,2,1,1,1,6,1,1,2,0,3,1,2,0,4,0,0,0,0,1,1,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1,100
"1984",39,29,15,15,16,27,30,12,13,8,40,22,18,14,14,9,29,4,4,8,4,11,3,9,9,14,5,2,8,9,2,4,4,6,6,2,1,1,1,9,2,4,1,0,2,3,1,1,0,0,0.1,100
"1985",19,44,20,14,11,6,5,25,9,96,9,1,3,9,4,3,5,5,5,1,2,1,1,5,1,1,2,3,0,4,120,0,3,3,0,0,49,2,0,0,1,0,0,2,4,0,0,2,0,0,0.1,100
